age,sex,subject,slide,order,choice,rt,displaydiff,accuracy
18.0,Male,b8f4e21,3,42,right,772,9,True
18.0,Male,b8f4e21,3,43,left,796,-5,True
18.0,Male,b8f4e21,3,44,left,917,-11,True
18.0,Male,b8f4e21,3,45,left,790,-10,True
18.0,Male,b8f4e21,3,46,left,982,-7,True
18.0,Male,b8f4e21,3,47,right,1206,-8,False
18.0,Male,b8f4e21,3,48,right,1406,2,True
18.0,Male,b8f4e21,3,49,right,1414,9,True
18.0,Male,b8f4e21,3,50,left,749,-4,True
18.0,Male,b8f4e21,3,51,right,1093,5,True
18.0,Male,b8f4e21,3,52,left,792,-14,True
18.0,Male,b8f4e21,3,53,left,1691,-4,True
18.0,Male,b8f4e21,3,54,right,1205,6,True
18.0,Male,b8f4e21,3,55,left,1045,3,False
18.0,Male,b8f4e21,3,56,left,1173,-18,True
18.0,Male,b8f4e21,3,57,right,1172,11,True
18.0,Male,b8f4e21,3,58,right,691,7,True
18.0,Male,b8f4e21,3,59,left,901,-10,True
18.0,Male,b8f4e21,3,60,left,579,-16,True
18.0,Male,b8f4e21,3,61,left,1267,-7,True
18.0,Male,b8f4e21,3,62,right,916,4,True
18.0,Male,b8f4e21,3,63,left,629,-14,True
18.0,Male,b8f4e21,3,64,right,742,7,True
18.0,Male,b8f4e21,3,65,left,772,1,False
18.0,Male,b8f4e21,3,66,left,1100,6,False
18.0,Male,b8f4e21,3,67,right,1012,-3,False
18.0,Male,b8f4e21,3,68,left,1588,-11,True
18.0,Male,b8f4e21,3,69,right,662,3,True
18.0,Male,b8f4e21,3,70,right,597,2,True
18.0,Male,b8f4e21,3,71,left,894,3,False
18.0,Male,b8f4e21,3,72,right,862,5,True
18.0,Male,b8f4e21,3,73,left,741,-5,True
18.0,Male,b8f4e21,3,74,left,677,8,False
18.0,Male,b8f4e21,3,75,right,885,9,True
18.0,Male,b8f4e21,3,76,left,668,2,False
18.0,Male,b8f4e21,3,77,left,1295,6,False
18.0,Male,b8f4e21,3,78,right,685,12,True
18.0,Male,b8f4e21,3,79,left,502,-12,True
18.0,Male,b8f4e21,3,80,right,589,7,True
18.0,Male,b8f4e21,3,81,right,926,12,True
18.0,Male,b8f4e21,3,82,left,1093,4,False
18.0,Male,b8f4e21,3,83,right,886,-1,False
18.0,Male,b8f4e21,3,84,left,878,-12,True
18.0,Male,b8f4e21,3,85,right,774,13,True
18.0,Male,b8f4e21,3,86,left,646,-15,True
18.0,Male,b8f4e21,3,87,right,925,4,True
18.0,Male,b8f4e21,3,88,right,520,7,True
18.0,Male,b8f4e21,3,89,left,934,-7,True
18.0,Male,b8f4e21,3,90,left,918,-4,True
18.0,Male,b8f4e21,3,91,left,822,-17,True
18.0,Male,b8f4e21,3,92,right,862,9,True
18.0,Male,b8f4e21,3,93,left,646,-13,True
18.0,Male,b8f4e21,3,94,left,814,-8,True
18.0,Male,b8f4e21,3,95,left,1342,4,False
18.0,Male,b8f4e21,3,96,left,631,-10,True
18.0,Male,b8f4e21,3,97,left,878,-5,True
18.0,Male,b8f4e21,3,98,right,847,7,True
18.0,Male,b8f4e21,3,99,left,669,-6,True
18.0,Male,b8f4e21,4,0,left,841,-5,True
18.0,Male,b8f4e21,4,1,left,1012,8,False
18.0,Male,b8f4e21,4,2,right,778,12,True
18.0,Male,b8f4e21,4,3,right,885,-1,False
18.0,Male,b8f4e21,4,4,left,677,-3,True
18.0,Male,b8f4e21,4,5,right,588,8,True
18.0,Male,b8f4e21,4,6,left,989,-2,True
18.0,Male,b8f4e21,4,7,left,637,-7,True
18.0,Male,b8f4e21,4,8,left,804,-8,True
18.0,Male,b8f4e21,4,9,left,605,-13,True
18.0,Male,b8f4e21,4,10,right,829,3,True
18.0,Male,b8f4e21,4,11,right,837,2,True
18.0,Male,b8f4e21,4,12,right,1278,3,True
18.0,Male,b8f4e21,4,13,left,596,-14,True
18.0,Male,b8f4e21,4,14,right,934,-2,False
18.0,Male,b8f4e21,4,15,right,933,5,True
18.0,Male,b8f4e21,4,16,left,1325,-3,True
18.0,Male,b8f4e21,4,17,left,1190,-7,True
18.0,Male,b8f4e21,4,18,left,3045,-12,True
18.0,Male,b8f4e21,4,19,right,645,10,True
18.0,Male,b8f4e21,4,20,left,744,-10,True
18.0,Male,b8f4e21,4,21,left,654,5,False
18.0,Male,b8f4e21,4,22,left,3580,-4,True
18.0,Male,b8f4e21,4,23,right,798,17,True
18.0,Male,b8f4e21,4,24,left,870,-12,True
18.0,Male,b8f4e21,4,25,left,742,1,False
18.0,Male,b8f4e21,4,26,right,1854,4,True
18.0,Male,b8f4e21,4,27,left,1311,2,False
18.0,Male,b8f4e21,4,28,right,1015,13,True
18.0,Male,b8f4e21,4,29,right,1206,-2,False
18.0,Male,b8f4e21,4,30,left,1005,-7,True
18.0,Male,b8f4e21,4,31,right,2085,1,True
18.0,Male,b8f4e21,4,32,left,1229,-5,True
18.0,Male,b8f4e21,4,33,right,990,10,True
18.0,Male,b8f4e21,4,34,right,1062,7,True
18.0,Male,b8f4e21,4,35,right,1326,4,True
18.0,Male,b8f4e21,4,36,left,1535,-8,True
18.0,Male,b8f4e21,4,37,right,1164,6,True
18.0,Male,b8f4e21,4,38,right,1028,7,True
18.0,Male,b8f4e21,4,39,left,1020,-8,True
18.0,Male,b8f4e21,4,40,left,851,-7,True
18.0,Male,b8f4e21,4,41,right,877,7,True
18.0,Male,b8f4e21,4,42,right,1739,-5,False
18.0,Male,b8f4e21,4,43,right,884,3,True
18.0,Male,b8f4e21,4,44,right,1330,4,True
18.0,Male,b8f4e21,4,45,left,804,-14,True
18.0,Male,b8f4e21,4,46,right,963,8,True
18.0,Male,b8f4e21,4,47,left,1228,-7,True
18.0,Male,b8f4e21,4,48,left,1317,-5,True
18.0,Male,b8f4e21,4,49,left,1125,-13,True
18.0,Male,b8f4e21,4,50,right,885,10,True
18.0,Male,b8f4e21,4,51,right,876,11,True
18.0,Male,b8f4e21,4,52,left,782,-16,True
18.0,Male,b8f4e21,4,53,right,1739,6,True
18.0,Male,b8f4e21,4,54,left,1219,-5,True
18.0,Male,b8f4e21,4,55,right,1475,8,True
18.0,Male,b8f4e21,4,56,right,1333,9,True
18.0,Male,b8f4e21,4,57,left,789,-18,True
18.0,Male,b8f4e21,4,58,right,692,5,True
18.0,Male,b8f4e21,4,59,left,1340,-6,True
18.0,Male,b8f4e21,4,60,right,780,13,True
18.0,Male,b8f4e21,4,61,left,853,-6,True
18.0,Male,b8f4e21,4,62,right,965,2,True
18.0,Male,b8f4e21,4,63,right,611,9,True
18.0,Male,b8f4e21,4,64,left,749,-12,True
18.0,Male,b8f4e21,4,65,left,1250,-6,True
18.0,Male,b8f4e21,4,66,right,1356,-3,False
18.0,Male,b8f4e21,4,67,left,772,-4,True
18.0,Male,b8f4e21,4,68,left,941,-12,True
18.0,Male,b8f4e21,4,69,right,645,12,True
18.0,Male,b8f4e21,4,70,left,1195,-7,True
18.0,Male,b8f4e21,4,71,right,996,5,True
18.0,Male,b8f4e21,4,72,left,1115,-1,True
18.0,Male,b8f4e21,4,73,right,1176,4,True
18.0,Male,b8f4e21,4,74,left,1420,-1,True
18.0,Male,b8f4e21,4,75,left,989,-13,True
18.0,Male,b8f4e21,4,76,left,1098,-3,True
18.0,Male,b8f4e21,4,77,right,991,-1,False
18.0,Male,b8f4e21,4,78,left,772,-12,True
18.0,Male,b8f4e21,4,79,left,1388,-5,True
18.0,Male,b8f4e21,4,80,right,1269,-4,False
18.0,Male,b8f4e21,4,81,right,908,1,True
18.0,Male,b8f4e21,4,82,right,1436,3,True
18.0,Male,b8f4e21,4,83,right,843,-2,False
18.0,Male,b8f4e21,4,84,right,933,-4,False
18.0,Male,b8f4e21,4,85,right,650,-1,False
18.0,Male,b8f4e21,4,86,right,1035,14,True
18.0,Male,b8f4e21,4,87,right,1420,5,True
18.0,Male,b8f4e21,4,88,right,636,-2,False
18.0,Male,b8f4e21,4,89,right,1957,16,True
18.0,Male,b8f4e21,4,90,right,852,4,True
18.0,Male,b8f4e21,4,91,left,684,-7,True
18.0,Male,b8f4e21,4,92,right,781,7,True
18.0,Male,b8f4e21,4,93,right,532,10,True
18.0,Male,b8f4e21,4,94,left,942,-8,True
18.0,Male,b8f4e21,4,95,right,1526,-6,False
18.0,Male,b8f4e21,4,96,right,3179,13,True
18.0,Male,b8f4e21,4,97,right,1045,1,True
18.0,Male,b8f4e21,4,98,left,1043,-11,True
18.0,Male,b8f4e21,4,99,right,796,10,True
19.0,Female,bbdf1fd,0,0,right,1109,3,True
19.0,Female,bbdf1fd,0,1,right,2657,4,True
19.0,Female,bbdf1fd,0,2,left,1615,-16,True
19.0,Female,bbdf1fd,0,3,right,1195,8,True
19.0,Female,bbdf1fd,0,4,left,1476,-9,True
19.0,Female,bbdf1fd,0,5,right,1323,11,True
19.0,Female,bbdf1fd,0,6,right,1316,-1,False
19.0,Female,bbdf1fd,0,7,left,1003,-4,True
19.0,Female,bbdf1fd,0,8,left,1162,-10,True
19.0,Female,bbdf1fd,0,9,left,1485,-12,True
19.0,Female,bbdf1fd,0,10,right,1084,3,True
19.0,Female,bbdf1fd,0,11,left,989,-5,True
19.0,Female,bbdf1fd,0,12,right,1029,-2,False
19.0,Female,bbdf1fd,0,13,left,944,-10,True
19.0,Female,bbdf1fd,0,14,right,1116,5,True
19.0,Female,bbdf1fd,0,15,right,826,7,True
19.0,Female,bbdf1fd,0,16,left,1177,6,False
19.0,Female,bbdf1fd,0,17,left,1235,-8,True
19.0,Female,bbdf1fd,0,18,left,702,-13,True
19.0,Female,bbdf1fd,0,19,left,988,-5,True
19.0,Female,bbdf1fd,0,20,left,973,-6,True
19.0,Female,bbdf1fd,0,21,left,1427,-3,True
19.0,Female,bbdf1fd,0,22,right,1108,1,True
19.0,Female,bbdf1fd,0,23,right,941,10,True
19.0,Female,bbdf1fd,0,24,right,868,5,True
19.0,Female,bbdf1fd,0,25,left,1133,7,False
19.0,Female,bbdf1fd,0,26,left,923,-6,True
19.0,Female,bbdf1fd,0,27,right,1843,-9,False
19.0,Female,bbdf1fd,0,28,left,1069,-2,True
19.0,Female,bbdf1fd,0,29,left,972,3,False
19.0,Female,bbdf1fd,0,30,right,1138,14,True
19.0,Female,bbdf1fd,0,31,left,1525,-4,True
19.0,Female,bbdf1fd,0,32,left,779,-7,True
19.0,Female,bbdf1fd,0,33,right,1052,15,True
19.0,Female,bbdf1fd,0,34,left,1165,1,False
19.0,Female,bbdf1fd,0,35,right,915,8,True
19.0,Female,bbdf1fd,0,36,left,939,-12,True
19.0,Female,bbdf1fd,0,37,left,1157,-11,True
19.0,Female,bbdf1fd,0,38,left,1812,1,False
19.0,Female,bbdf1fd,0,39,left,931,-6,True
19.0,Female,bbdf1fd,0,40,right,1141,15,True
19.0,Female,bbdf1fd,0,41,left,909,-11,True
19.0,Female,bbdf1fd,0,42,right,979,13,True
19.0,Female,bbdf1fd,0,43,right,1173,6,True
19.0,Female,bbdf1fd,0,44,right,788,12,True
19.0,Female,bbdf1fd,0,45,left,1830,4,False
19.0,Female,bbdf1fd,0,46,left,1324,-4,True
19.0,Female,bbdf1fd,0,47,right,1126,6,True
19.0,Female,bbdf1fd,0,48,left,1348,-5,True
19.0,Female,bbdf1fd,0,49,right,1540,-13,False
19.0,Female,bbdf1fd,0,50,right,981,13,True
19.0,Female,bbdf1fd,0,51,left,1245,-8,True
19.0,Female,bbdf1fd,0,52,left,1429,-12,True
19.0,Female,bbdf1fd,0,53,right,1324,-2,False
19.0,Female,bbdf1fd,0,54,left,1309,-10,True
19.0,Female,bbdf1fd,0,55,right,999,7,True
19.0,Female,bbdf1fd,0,56,left,1654,-7,True
19.0,Female,bbdf1fd,0,57,right,1420,6,True
19.0,Female,bbdf1fd,0,58,right,1298,-2,False
19.0,Female,bbdf1fd,0,59,left,1908,9,False
19.0,Female,bbdf1fd,0,60,right,1671,-3,False
19.0,Female,bbdf1fd,0,61,right,1396,5,True
19.0,Female,bbdf1fd,0,62,left,1203,-5,True
19.0,Female,bbdf1fd,0,63,right,1466,2,True
19.0,Female,bbdf1fd,0,64,left,1283,3,False
19.0,Female,bbdf1fd,0,65,right,1902,2,True
19.0,Female,bbdf1fd,0,66,left,1139,3,False
19.0,Female,bbdf1fd,0,67,left,939,-13,True
19.0,Female,bbdf1fd,0,68,left,653,-9,True
19.0,Female,bbdf1fd,0,69,left,1573,3,False
19.0,Female,bbdf1fd,0,70,right,1140,10,True
19.0,Female,bbdf1fd,0,71,left,1036,-9,True
19.0,Female,bbdf1fd,0,72,right,1188,3,True
19.0,Female,bbdf1fd,0,73,left,1692,9,False
19.0,Female,bbdf1fd,0,74,right,1877,4,True
19.0,Female,bbdf1fd,0,75,left,1036,5,False
19.0,Female,bbdf1fd,0,76,left,970,-2,True
19.0,Female,bbdf1fd,0,77,left,1052,-11,True
19.0,Female,bbdf1fd,0,78,left,1379,-3,True
19.0,Female,bbdf1fd,0,79,left,1117,-4,True
19.0,Female,bbdf1fd,0,80,left,1141,-9,True
19.0,Female,bbdf1fd,0,81,right,1191,-1,False
19.0,Female,bbdf1fd,0,82,right,828,-5,False
19.0,Female,bbdf1fd,0,83,left,1053,-5,True
19.0,Female,bbdf1fd,0,84,left,1556,-4,True
19.0,Female,bbdf1fd,0,85,left,988,-12,True
19.0,Female,bbdf1fd,0,86,right,1554,7,True
19.0,Female,bbdf1fd,0,87,right,1539,8,True
19.0,Female,bbdf1fd,0,88,left,1383,-14,True
19.0,Female,bbdf1fd,0,89,left,1261,-16,True
19.0,Female,bbdf1fd,0,90,left,907,-8,True
19.0,Female,bbdf1fd,0,91,right,1093,4,True
19.0,Female,bbdf1fd,0,92,right,924,9,True
19.0,Female,bbdf1fd,0,93,left,1604,-1,True
19.0,Female,bbdf1fd,0,94,left,1229,-7,True
19.0,Female,bbdf1fd,0,95,left,693,-8,True
19.0,Female,bbdf1fd,0,96,left,1020,6,False
19.0,Female,bbdf1fd,0,97,left,1147,-4,True
19.0,Female,bbdf1fd,0,98,left,1061,6,False
19.0,Female,bbdf1fd,0,99,right,950,4,True
19.0,Female,bbdf1fd,1,0,left,984,-4,True
19.0,Female,bbdf1fd,1,1,right,1067,9,True
19.0,Female,bbdf1fd,1,2,left,908,-7,True
19.0,Female,bbdf1fd,1,3,right,930,17,True
19.0,Female,bbdf1fd,1,4,right,693,6,True
19.0,Female,bbdf1fd,1,5,left,792,-9,True
19.0,Female,bbdf1fd,1,6,left,1614,-7,True
19.0,Female,bbdf1fd,1,7,left,836,-14,True
19.0,Female,bbdf1fd,1,8,right,1138,1,True
19.0,Female,bbdf1fd,1,9,right,707,2,True
19.0,Female,bbdf1fd,1,10,right,1010,14,True
19.0,Female,bbdf1fd,1,11,left,962,-3,True
19.0,Female,bbdf1fd,1,12,right,1620,-4,False
19.0,Female,bbdf1fd,1,13,right,1738,4,True
19.0,Female,bbdf1fd,1,14,left,916,-3,True
19.0,Female,bbdf1fd,1,15,left,1122,-8,True
19.0,Female,bbdf1fd,1,16,left,1116,-7,True
19.0,Female,bbdf1fd,1,17,left,1197,-9,True
19.0,Female,bbdf1fd,1,18,right,1148,-1,False
19.0,Female,bbdf1fd,1,19,right,1181,4,True
19.0,Female,bbdf1fd,1,20,left,941,2,False
19.0,Female,bbdf1fd,1,21,left,1028,-5,True
19.0,Female,bbdf1fd,1,22,left,3204,1,False
19.0,Female,bbdf1fd,1,23,right,1476,10,True
19.0,Female,bbdf1fd,1,24,left,1388,-7,True
19.0,Female,bbdf1fd,1,25,right,908,17,True
19.0,Female,bbdf1fd,1,26,left,1437,-4,True
19.0,Female,bbdf1fd,1,27,left,2237,-4,True
19.0,Female,bbdf1fd,1,28,left,1100,-2,True
19.0,Female,bbdf1fd,1,29,left,1069,2,False
19.0,Female,bbdf1fd,1,30,left,964,-6,True
19.0,Female,bbdf1fd,1,31,left,1106,-6,True
19.0,Female,bbdf1fd,1,32,left,1186,-3,True
19.0,Female,bbdf1fd,1,33,right,1172,9,True
19.0,Female,bbdf1fd,1,34,right,1036,6,True
19.0,Female,bbdf1fd,1,35,left,1893,-3,True
19.0,Female,bbdf1fd,1,36,right,1163,2,True
19.0,Female,bbdf1fd,1,37,left,1020,-8,True
19.0,Female,bbdf1fd,1,38,left,961,-12,True
19.0,Female,bbdf1fd,1,39,left,1180,-4,True
19.0,Female,bbdf1fd,1,40,right,1150,-2,False
19.0,Female,bbdf1fd,1,41,left,1285,-8,True
19.0,Female,bbdf1fd,1,42,left,966,-2,True
19.0,Female,bbdf1fd,1,43,right,1292,-7,False
19.0,Female,bbdf1fd,1,44,right,917,1,True
19.0,Female,bbdf1fd,1,45,right,922,-1,False
19.0,Female,bbdf1fd,1,46,left,1323,-16,True
19.0,Female,bbdf1fd,1,47,left,725,-9,True
19.0,Female,bbdf1fd,1,48,right,1021,-3,False
19.0,Female,bbdf1fd,1,49,left,980,-9,True
19.0,Female,bbdf1fd,1,50,left,859,-12,True
19.0,Female,bbdf1fd,1,51,left,1493,-5,True
19.0,Female,bbdf1fd,1,52,left,1043,-18,True
19.0,Female,bbdf1fd,1,53,right,1561,-13,False
19.0,Female,bbdf1fd,1,54,right,1512,5,True
19.0,Female,bbdf1fd,1,55,left,1067,-11,True
19.0,Female,bbdf1fd,1,56,right,1415,3,True
19.0,Female,bbdf1fd,1,57,left,1044,-16,True
19.0,Female,bbdf1fd,1,58,right,1116,4,True
19.0,Female,bbdf1fd,1,59,right,1492,7,True
19.0,Female,bbdf1fd,1,60,left,1101,-9,True
19.0,Female,bbdf1fd,1,61,left,1126,-7,True
19.0,Female,bbdf1fd,1,62,left,1365,-8,True
19.0,Female,bbdf1fd,1,63,right,1531,-5,False
19.0,Female,bbdf1fd,1,64,right,860,12,True
19.0,Female,bbdf1fd,1,65,right,900,11,True
19.0,Female,bbdf1fd,1,66,right,1028,2,True
19.0,Female,bbdf1fd,1,67,right,2421,4,True
19.0,Female,bbdf1fd,1,68,right,1283,-1,False
19.0,Female,bbdf1fd,1,69,left,1158,-6,True
19.0,Female,bbdf1fd,1,70,right,1084,13,True
19.0,Female,bbdf1fd,1,71,right,910,2,True
19.0,Female,bbdf1fd,1,72,right,1198,-1,False
19.0,Female,bbdf1fd,1,73,right,1373,-2,False
19.0,Female,bbdf1fd,1,74,left,3118,3,False
19.0,Female,bbdf1fd,1,75,right,1005,1,True
19.0,Female,bbdf1fd,1,76,right,804,2,True
19.0,Female,bbdf1fd,1,77,right,1285,7,True
19.0,Female,bbdf1fd,1,78,right,1221,12,True
19.0,Female,bbdf1fd,1,79,right,861,14,True
19.0,Female,bbdf1fd,1,80,left,956,-14,True
19.0,Female,bbdf1fd,1,81,left,958,-2,True
19.0,Female,bbdf1fd,1,82,right,965,13,True
19.0,Female,bbdf1fd,1,83,left,860,-10,True
19.0,Female,bbdf1fd,1,84,left,827,1,False
19.0,Female,bbdf1fd,1,85,right,1036,4,True
19.0,Female,bbdf1fd,1,86,right,1081,10,True
19.0,Female,bbdf1fd,1,87,left,1074,-4,True
19.0,Female,bbdf1fd,1,88,right,1125,2,True
19.0,Female,bbdf1fd,1,89,right,685,17,True
19.0,Female,bbdf1fd,1,90,left,1141,-2,True
19.0,Female,bbdf1fd,1,91,right,1077,-5,False
19.0,Female,bbdf1fd,1,92,right,1411,-4,False
19.0,Female,bbdf1fd,1,93,left,1052,-1,True
19.0,Female,bbdf1fd,1,94,left,1053,-11,True
19.0,Female,bbdf1fd,1,95,right,900,14,True
19.0,Female,bbdf1fd,1,96,right,788,17,True
19.0,Female,bbdf1fd,1,97,right,972,-3,False
19.0,Female,bbdf1fd,1,98,left,983,-11,True
19.0,Female,bbdf1fd,1,99,right,981,7,True
19.0,Female,bbdf1fd,2,0,right,1035,7,True
19.0,Female,bbdf1fd,2,1,right,1155,7,True
19.0,Female,bbdf1fd,2,2,left,1139,-7,True
19.0,Female,bbdf1fd,2,3,right,1042,12,True
19.0,Female,bbdf1fd,2,4,left,1099,-6,True
19.0,Female,bbdf1fd,2,5,right,1039,10,True
19.0,Female,bbdf1fd,2,6,left,1050,-15,True
19.0,Female,bbdf1fd,2,7,left,1724,5,False
19.0,Female,bbdf1fd,2,8,left,941,-6,True
19.0,Female,bbdf1fd,2,9,right,1146,2,True
19.0,Female,bbdf1fd,2,10,left,1125,-1,True
19.0,Female,bbdf1fd,2,11,right,828,15,True
19.0,Female,bbdf1fd,2,12,left,924,-11,True
19.0,Female,bbdf1fd,2,13,right,955,8,True
19.0,Female,bbdf1fd,2,14,left,827,-5,True
19.0,Female,bbdf1fd,2,15,right,1003,18,True
19.0,Female,bbdf1fd,2,16,left,837,-11,True
19.0,Female,bbdf1fd,2,17,left,1044,-14,True
19.0,Female,bbdf1fd,2,18,right,947,16,True
19.0,Female,bbdf1fd,2,19,right,1107,-2,False
19.0,Female,bbdf1fd,2,20,left,923,-10,True
19.0,Female,bbdf1fd,2,21,left,924,-1,True
19.0,Female,bbdf1fd,2,22,right,956,-1,False
19.0,Female,bbdf1fd,2,23,right,957,-1,False
19.0,Female,bbdf1fd,2,24,right,948,13,True
19.0,Female,bbdf1fd,2,25,left,1276,-6,True
19.0,Female,bbdf1fd,2,26,left,1084,-2,True
19.0,Female,bbdf1fd,2,27,right,860,3,True
19.0,Female,bbdf1fd,2,28,right,988,6,True
19.0,Female,bbdf1fd,2,29,right,781,11,True
19.0,Female,bbdf1fd,2,30,left,1027,-14,True
19.0,Female,bbdf1fd,2,31,left,821,-6,True
19.0,Female,bbdf1fd,2,32,left,740,-2,True
19.0,Female,bbdf1fd,2,33,right,908,16,True
19.0,Female,bbdf1fd,2,34,left,842,-14,True
19.0,Female,bbdf1fd,2,35,left,996,-16,True
19.0,Female,bbdf1fd,2,36,right,860,6,True
19.0,Female,bbdf1fd,2,37,right,772,4,True
19.0,Female,bbdf1fd,2,38,left,1116,2,False
19.0,Female,bbdf1fd,2,39,left,885,-13,True
19.0,Female,bbdf1fd,2,40,left,1045,-3,True
19.0,Female,bbdf1fd,2,41,right,917,9,True
19.0,Female,bbdf1fd,2,42,right,1597,-2,False
19.0,Female,bbdf1fd,2,43,left,1330,-2,True
19.0,Female,bbdf1fd,2,44,right,1284,4,True
19.0,Female,bbdf1fd,2,45,left,1806,-3,True
19.0,Female,bbdf1fd,2,46,left,2084,-11,True
19.0,Female,bbdf1fd,2,47,right,2533,-8,False
19.0,Female,bbdf1fd,2,48,left,1349,-16,True
19.0,Female,bbdf1fd,2,49,right,1788,8,True
19.0,Female,bbdf1fd,2,50,left,1226,-2,True
19.0,Female,bbdf1fd,2,51,right,1283,1,True
19.0,Female,bbdf1fd,2,52,right,1196,14,True
19.0,Female,bbdf1fd,2,53,right,780,11,True
19.0,Female,bbdf1fd,2,54,right,989,-1,False
19.0,Female,bbdf1fd,2,55,left,1621,-15,True
19.0,Female,bbdf1fd,2,56,right,1068,4,True
19.0,Female,bbdf1fd,2,57,right,989,13,True
19.0,Female,bbdf1fd,2,58,left,1078,-14,True
19.0,Female,bbdf1fd,2,59,left,1028,-7,True
19.0,Female,bbdf1fd,2,60,left,860,-7,True
19.0,Female,bbdf1fd,2,61,left,1100,-16,True
19.0,Female,bbdf1fd,2,62,left,1277,-7,True
19.0,Female,bbdf1fd,2,63,left,884,-19,True
19.0,Female,bbdf1fd,2,64,left,1276,-4,True
19.0,Female,bbdf1fd,2,65,left,1028,-16,True
19.0,Female,bbdf1fd,2,66,right,1028,9,True
19.0,Female,bbdf1fd,2,67,left,1773,-9,True
19.0,Female,bbdf1fd,2,68,right,1418,7,True
19.0,Female,bbdf1fd,2,69,left,1099,-7,True
19.0,Female,bbdf1fd,2,70,left,972,-11,True
19.0,Female,bbdf1fd,2,71,right,1301,8,True
19.0,Female,bbdf1fd,2,72,left,1220,-3,True
19.0,Female,bbdf1fd,2,73,left,1468,-9,True
19.0,Female,bbdf1fd,2,74,right,1092,-6,False
19.0,Female,bbdf1fd,2,75,right,828,14,True
19.0,Female,bbdf1fd,2,76,left,1013,-9,True
19.0,Female,bbdf1fd,2,77,left,1213,-4,True
19.0,Female,bbdf1fd,2,78,left,876,-13,True
19.0,Female,bbdf1fd,2,79,right,1028,9,True
19.0,Female,bbdf1fd,2,80,left,1308,-14,True
19.0,Female,bbdf1fd,2,81,right,1436,17,True
19.0,Female,bbdf1fd,2,82,right,1356,9,True
19.0,Female,bbdf1fd,2,83,right,1084,1,True
19.0,Female,bbdf1fd,2,84,left,1092,-4,True
19.0,Female,bbdf1fd,2,85,left,1307,-9,True
19.0,Female,bbdf1fd,2,86,right,859,14,True
19.0,Female,bbdf1fd,2,87,left,1044,2,False
19.0,Female,bbdf1fd,2,88,right,1069,13,True
19.0,Female,bbdf1fd,2,89,left,1052,-3,True
19.0,Female,bbdf1fd,2,90,left,767,-7,True
19.0,Female,bbdf1fd,2,91,right,1022,5,True
19.0,Female,bbdf1fd,2,92,left,1077,-7,True
19.0,Female,bbdf1fd,2,93,left,1100,-4,True
19.0,Female,bbdf1fd,2,94,left,1077,-9,True
19.0,Female,bbdf1fd,2,95,left,1013,-16,True
19.0,Female,bbdf1fd,2,96,left,925,5,False
19.0,Female,bbdf1fd,2,97,left,1411,-5,True
19.0,Female,bbdf1fd,2,98,right,1437,-4,False
19.0,Female,bbdf1fd,2,99,left,1077,-9,True
19.0,Female,bbdf1fd,3,0,left,1041,-1,True
19.0,Female,bbdf1fd,3,1,left,1307,-11,True
19.0,Female,bbdf1fd,3,2,left,1067,8,False
19.0,Female,bbdf1fd,3,3,left,1554,-2,True
19.0,Female,bbdf1fd,3,4,right,1690,4,True
19.0,Female,bbdf1fd,3,5,left,1123,-2,True
19.0,Female,bbdf1fd,3,6,left,1019,-10,True
19.0,Female,bbdf1fd,3,7,right,932,17,True
19.0,Female,bbdf1fd,3,8,left,1050,-1,True
19.0,Female,bbdf1fd,3,9,right,1124,-5,False
19.0,Female,bbdf1fd,3,10,right,1349,7,True
19.0,Female,bbdf1fd,3,11,right,924,9,True
19.0,Female,bbdf1fd,3,12,left,947,-9,True
19.0,Female,bbdf1fd,3,13,right,1156,-4,False
19.0,Female,bbdf1fd,3,14,right,1008,7,True
19.0,Female,bbdf1fd,3,15,left,1034,-6,True
19.0,Female,bbdf1fd,3,16,left,812,-12,True
19.0,Female,bbdf1fd,3,17,right,900,12,True
19.0,Female,bbdf1fd,3,18,right,1149,5,True
19.0,Female,bbdf1fd,3,19,left,1019,-9,True
19.0,Female,bbdf1fd,3,20,left,916,-14,True
19.0,Female,bbdf1fd,3,21,left,1194,5,False
19.0,Female,bbdf1fd,3,22,right,1156,8,True
19.0,Female,bbdf1fd,3,23,left,949,-15,True
19.0,Female,bbdf1fd,3,24,left,1171,-3,True
19.0,Female,bbdf1fd,3,25,right,1254,6,True
19.0,Female,bbdf1fd,3,26,left,916,-12,True
19.0,Female,bbdf1fd,3,27,right,1007,11,True
19.0,Female,bbdf1fd,3,28,left,868,3,False
19.0,Female,bbdf1fd,3,29,left,1296,-12,True
19.0,Female,bbdf1fd,3,30,left,1286,-4,True
19.0,Female,bbdf1fd,3,31,right,957,6,True
19.0,Female,bbdf1fd,3,32,left,982,-8,True
19.0,Female,bbdf1fd,3,33,right,905,8,True
19.0,Female,bbdf1fd,3,34,left,1492,6,False
19.0,Female,bbdf1fd,3,35,left,1222,2,False
19.0,Female,bbdf1fd,3,36,right,950,10,True
19.0,Female,bbdf1fd,3,37,right,1021,1,True
19.0,Female,bbdf1fd,3,38,left,1068,-7,True
19.0,Female,bbdf1fd,3,39,right,1077,2,True
19.0,Female,bbdf1fd,3,40,left,1341,-9,True
19.0,Female,bbdf1fd,3,41,right,1244,1,True
19.0,Female,bbdf1fd,3,42,right,1604,6,True
19.0,Female,bbdf1fd,3,43,left,1294,1,False
